movie_name,open_date,total_sales_amount,total_audience_count,screen_count_peak,show_count_total,sales_share_peak,rep_nation,nation,distributor_boxoffice,boxoffice_year_count,boxoffice_years,match_key
착한여자친구-무삭제,20190408,5000,1,1,1,0,한국,한국,에이원 미디어,1,2019,착한여자친구-무삭제|20190408
친구엄마 : 하고 싶은 날 무삭제,20191025,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2019,친구엄마 : 하고 싶은 날 무삭제|20191025
뺑덕어멈,20190620,1000,1,1,1,0,한국,한국,(주)케이알씨지,1,2019,뺑덕어멈|20190620
옆집소녀3-무삭제,20191108,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2019,옆집소녀3-무삭제|20191108
누나의 비디오,20190328,1000,1,1,1,0,한국,한국,(주)엔트리미디어,1,2019,누나의 비디오|20190328
물좋은하숙집2-무삭제,20190503,5000,1,1,1,0,한국,한국,에이원 미디어,1,2019,물좋은하숙집2-무삭제|20190503
예쁜누나(감독판),20190411,6000,1,1,1,0,한국,한국,(주)마이애미미디어,1,2019,예쁜누나(감독판)|20190411
내아내의제자들-무삭제,20190412,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2019,내아내의제자들-무삭제|20190412
맛있는여대생들,20191115,5000,1,1,1,0,한국,한국,에이원 미디어,1,2019,맛있는여대생들|20191115
맛있는 아내(무삭제판),20190411,6000,1,1,1,0,한국,한국,(주)나우콘텐츠,1,2019,맛있는 아내(무삭제판)|20190411
알래스카 북극곰(무삭제판),20190411,6000,1,1,1,0,한국,한국,(주)나우콘텐츠,1,2019,알래스카 북극곰(무삭제판)|20190411
수상한 아가씨,20190401,2000,1,1,1,0,한국,한국,고구마콘텐츠허브(주),1,2019,수상한 아가씨|20190401
아내의여동생-무삭제,20191119,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2019,아내의여동생-무삭제|20191119
나의 젊은 형수님,20190405,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2019,나의 젊은 형수님|20190405
바람난 아내들2-무삭제,20190419,5000,1,1,1,0,한국,한국,(주)케이피에이기획,1,2019,바람난 아내들2-무삭제|20190419
어린 사촌 여동생들,20190405,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2019,어린 사촌 여동생들|20190405
동호회의 목적 2 무삭제,20190827,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2019,동호회의 목적 2 무삭제|20190827
내 아내의 언니 3 무삭제,20190614,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2019,내 아내의 언니 3 무삭제|20190614
이모의유혹2-무삭제,20190906,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2019,이모의유혹2-무삭제|20190906
물좋은하숙집2,20190118,5000,1,1,1,0,한국,한국,에이원 미디어,1,2019,물좋은하숙집2|20190118
여기어때 빈방있나요,20190118,2000,1,1,1,0,한국,한국,(주)엔트리미디어,1,2019,여기어때 빈방있나요|20190118
어린 처형- 무삭제판,20190122,2000,1,1,1,0,한국,한국,(주)컨텐츠 빌리지,1,2019,어린 처형- 무삭제판|20190122
어린 누나 2 - 무삭제판,20190124,2000,1,1,1,0,한국,한국,(주)컨텐츠 빌리지,1,2019,어린 누나 2 - 무삭제판|20190124
어린 형수님들,20190111,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2019,어린 형수님들|20190111
어린 장모들 (감독판),20190111,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2019,어린 장모들 (감독판)|20190111
어린 새엄마들 (감독판),20190111,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2019,어린 새엄마들 (감독판)|20190111
내방에 일본여자가 있다 무삭제판,20190830,1000,1,1,1,0,한국,한국,(주)엔트리미디어,1,2019,내방에 일본여자가 있다 무삭제판|20190830
긴섹충,20190830,2000,1,1,1,0,한국,한국,(주)피에이치미디어,1,2019,긴섹충|20190830
여성친구,20190830,1000,1,1,1,0,한국,한국,(주)피에이치미디어,1,2019,여성친구|20190830
처제와 형수들,20190111,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2019,처제와 형수들|20190111
아내의 엄마들(감독판),20190111,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2019,아내의 엄마들(감독판)|20190111
친구 누나 3,20190314,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2019,친구 누나 3|20190314
어린여동생-무삭제,20190913,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2019,어린여동생-무삭제|20190913
스와핑 : 두자매 무삭제,20191025,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2019,스와핑 : 두자매 무삭제|20191025
스와핑 : 두자매,20190830,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2019,스와핑 : 두자매|20190830
아내의 음란한 유혹,20190920,6000,1,1,1,0,한국,한국,(주)메이크아트,1,2019,아내의 음란한 유혹|20190920
내친구의두엄마,20190125,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2019,내친구의두엄마|20190125
스와핑 : 상사의 아내,20191218,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2019,스와핑 : 상사의 아내|20191218
잘주는 누나들 무삭제판,20190920,5000,1,1,1,0,한국,한국,(주)케이피에이기획,1,2019,잘주는 누나들 무삭제판|20190920
등산의 참맛 무삭제판,20191001,5000,1,1,1,0,한국,한국,(주)라온컴퍼니플러스,1,2019,등산의 참맛 무삭제판|20191001
맛있는누나들-무삭제,20190201,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2019,맛있는누나들-무삭제|20190201
남편친구들 무삭제판,20191015,5000,1,1,1,0,한국,한국,(주)가온콘텐츠,1,2019,남편친구들 무삭제판|20191015
형부를 탐하다 무삭제판,20191008,5000,1,1,1,0,한국,한국,(주)가온콘텐츠,1,2019,형부를 탐하다 무삭제판|20191008
친구 아내,20190328,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2019,친구 아내|20190328
매력적인 장모님들 (감독판),20190129,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2019,매력적인 장모님들 (감독판)|20190129
내 착한 새엄마 (감독판),20190129,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2019,내 착한 새엄마 (감독판)|20190129
나의 젊은 형수님 - 감독판,20190911,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2019,나의 젊은 형수님 - 감독판|20190911
어린 제부 2019,20190129,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2019,어린 제부 2019|20190129
선생님 한 번만 더,20191206,1000,1,1,1,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2019,선생님 한 번만 더|20191206
섹스 치료 전문 병원,20191108,1000,1,1,1,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2019,섹스 치료 전문 병원|20191108
변태 섹스 병동,20191220,1000,1,1,1,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2019,변태 섹스 병동|20191220
어린 형수 4-무삭제판,20190318,1000,1,1,1,0,한국,한국,(주)컨텐츠 빌리지,1,2019,어린 형수 4-무삭제판|20190318
잘 주는 간호사들 : 병원에서 생긴 일,20191122,1000,1,1,1,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2019,잘 주는 간호사들 : 병원에서 생긴 일|20191122
화끈한 룸메이트 무삭제판,20190918,6000,1,1,1,0,한국,한국,주식회사 플릭스코,1,2019,화끈한 룸메이트 무삭제판|20190918
내아내의제자들,20190218,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2019,내아내의제자들|20190218
오피스텔-잘 하는 애들로 무삭제판,20190926,5000,1,1,1,0,한국,한국,(주)케이피에이기획,1,2019,오피스텔-잘 하는 애들로 무삭제판|20190926
맛있는 세자매-무삭제,20190220,5000,1,1,1,0,한국,한국,(주)케이피에이기획,1,2019,맛있는 세자매-무삭제|20190220
남의 아내 무삭제판,20190917,2000,1,1,1,0,한국,한국,(주)가온콘텐츠,1,2019,남의 아내 무삭제판|20190917
천박한누나 무삭제판,20190924,5000,1,1,1,0,한국,한국,(주)가온콘텐츠,1,2019,천박한누나 무삭제판|20190924
불륜: 아내 친구,20191002,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2019,불륜: 아내 친구|20191002
동생의 여자들 - 감독판,20191004,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2019,동생의 여자들 - 감독판|20191004
착한 엄마 친구들,20191004,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2019,착한 엄마 친구들|20191004
젊은 과부,20191016,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2019,젊은 과부|20191016
외도에 빠진 아내,20190218,2000,1,1,1,0,한국,한국,(주)레드언더미디어,1,2019,외도에 빠진 아내|20190218
새엄마들 2019 - 무삭제,20191002,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2019,새엄마들 2019 - 무삭제|20191002
엄마친구의맛-무삭제,20190228,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2019,엄마친구의맛-무삭제|20190228
가슴큰엄마들-무삭제,20191004,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2019,가슴큰엄마들-무삭제|20191004
아내의여동생,20191011,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2019,아내의여동생|20191011
미용실 : 특별한 서비스 3 무삭제,20190911,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2019,미용실 : 특별한 서비스 3 무삭제|20190911
잘 주는 외국녀들,20191213,1000,1,1,1,0,한국,한국,(주)영진크리에이티브,1,2019,잘 주는 외국녀들|20191213
음란한 그녀의 색스런 이야기,20191227,1000,1,1,1,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2019,음란한 그녀의 색스런 이야기|20191227
여친 엄마 3,20190328,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2019,여친 엄마 3|20190328
보도드라이버: 풀코스 무삭제판,20191015,6000,1,1,1,0,한국,한국,두리컴,1,2019,보도드라이버: 풀코스 무삭제판|20191015
젊은친구엄마,20191018,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2019,젊은친구엄마|20191018
젊은 미망인 무삭제판,20190801,1000,1,1,1,0,한국,한국,(주)가온콘텐츠,1,2019,젊은 미망인 무삭제판|20190801
착한 형수 : 참을 수 없는 날 무삭제,20191023,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2019,착한 형수 : 참을 수 없는 날 무삭제|20191023
어린여동생,20190708,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2019,어린여동생|20190708
불여시:일본 여직원의 질투,20191224,101000,21,1,2,0,한국,한국,솔앤드 주식회사,2,2019|2022,불여시:일본 여직원의 질투|20191224
위기의 엄마들,20190805,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2019,위기의 엄마들|20190805
젊은 장모님들 - 감독판,20190805,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2019,젊은 장모님들 - 감독판|20190805
스와핑: 교수와 제자들 - 감독판,20190910,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2019,스와핑: 교수와 제자들 - 감독판|20190910
불륜: 내 친구의 아내,20190805,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2019,불륜: 내 친구의 아내|20190805
나쁜 처제들,20190911,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2019,나쁜 처제들|20190911
아내의교환섹스,20190719,5000,1,1,1,0,한국,한국,(주)케이피에이기획,1,2019,아내의교환섹스|20190719
내 여친은 20살,20190830,1000,1,1,1,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2019,내 여친은 20살|20190830
몸도 주고 마음도 주고,20190816,1000,1,1,1,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2019,몸도 주고 마음도 주고|20190816
불륜: 친구의 아내들,20191224,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2019,불륜: 친구의 아내들|20191224
막내 이모 - 무삭제판,20191126,1000,1,1,1,0,한국,한국,(주)컨텐츠 빌리지,1,2019,막내 이모 - 무삭제판|20191126
며느리의 남자,20191024,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2019,며느리의 남자|20191024
식모: 아내의 친구-비하인드,20191227,1000,1,1,1,0,한국,한국,(주)나우콘텐츠,1,2019,식모: 아내의 친구-비하인드|20191227
시월드 무삭제,20191227,6000,1,1,1,0,한국,한국,(주)메이크아트,1,2019,시월드 무삭제|20191227
엄마친구들 3 무삭제,20191121,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2019,엄마친구들 3 무삭제|20191121
젊은 엄마 친구 2 무삭제,20191224,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2019,젊은 엄마 친구 2 무삭제|20191224
친구의젊은엄마-무삭제,20190712,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2019,친구의젊은엄마-무삭제|20190712
관전남 - 무삭제판,20191203,1000,1,1,1,0,한국,한국,(주)컨텐츠 빌리지,1,2019,관전남 - 무삭제판|20191203
소희의은근히꼴리는사생활-무삭제,20190722,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2019,소희의은근히꼴리는사생활-무삭제|20190722
관계 : 특별한 형수,20190911,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2019,관계 : 특별한 형수|20190911
사랑해요 장모님,20191231,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2019,사랑해요 장모님|20191231
어린 처형 2 - 무삭제판,20191112,1000,1,1,1,0,한국,한국,(주)컨텐츠 빌리지,1,2019,어린 처형 2 - 무삭제판|20191112
여대생들의은밀한아르바이트-무삭제,20190726,5000,1,1,1,0,한국,한국,에이원 미디어,1,2019,여대생들의은밀한아르바이트-무삭제|20190726
약혼녀의 언니,20190712,6000,1,1,1,0,한국,한국,(주)메이크아트,1,2019,약혼녀의 언니|20190712
어린 누나 3 - 무삭제판,20190730,1000,1,1,1,0,한국,한국,(주)컨텐츠 빌리지,1,2019,어린 누나 3 - 무삭제판|20190730
일본식 아내 길들이기,20190719,1000,1,1,1,0,한국,한국,유한회사 영화사 반딧불,1,2019,일본식 아내 길들이기|20190719
내 엄마의 친구 2 무삭제,20190725,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2019,내 엄마의 친구 2 무삭제|20190725
착한엄마 무삭제: 아버지의 여자를 탐하다,20190725,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2019,착한엄마 무삭제: 아버지의 여자를 탐하다|20190725
발기찬 처가살이 무삭제판,20190827,5000,1,1,1,0,한국,한국,(주)가온콘텐츠,1,2019,발기찬 처가살이 무삭제판|20190827
맛있는 여상사 무삭제,20190904,1000,1,1,1,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2019,맛있는 여상사 무삭제|20190904
여친의 속사정 무삭제,20190828,1000,1,1,1,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2019,여친의 속사정 무삭제|20190828
잘주는 여비서들 무삭제,20190828,1000,1,1,1,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2019,잘주는 여비서들 무삭제|20190828
여친의 맛 무삭제,20190904,1000,1,1,1,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2019,여친의 맛 무삭제|20190904
맛있는 섹스 그리고 여군 무삭제,20191018,1000,1,1,1,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2019,맛있는 섹스 그리고 여군 무삭제|20191018
내 여친은 20살 무삭제,20191115,1000,1,1,1,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2019,내 여친은 20살 무삭제|20191115
몸도 주고 마음도 주고 무삭제,20191101,1000,1,1,1,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2019,몸도 주고 마음도 주고 무삭제|20191101
공짜 키스방 무삭제,20191004,1000,1,1,1,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2019,공짜 키스방 무삭제|20191004
첫경험 2 - 무삭제판,20191119,1000,1,1,1,0,한국,한국,(주)컨텐츠 빌리지,1,2019,첫경험 2 - 무삭제판|20191119
룸싸롱 : 맛있는 서비스 2 무삭제,20191224,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2019,룸싸롱 : 맛있는 서비스 2 무삭제|20191224
여대생출장맛사지,20190809,5000,1,1,1,0,한국,한국,(주)케이피에이기획,1,2019,여대생출장맛사지|20190809
건달티처,20190829,1000,1,1,1,0,한국,한국,(주)드림팩트엔터테인먼트,1,2019,건달티처|20190829
어린 이모 2 - 무삭제판,20191203,1000,1,1,1,0,한국,한국,(주)컨텐츠 빌리지,1,2019,어린 이모 2 - 무삭제판|20191203
음란한 여자들의 수다,20190805,6000,1,1,1,0,한국,한국,(주)메이크아트,1,2019,음란한 여자들의 수다|20190805
은밀한 여작가의 사생활 무삭제판,20190903,5000,1,1,1,0,한국,한국,(주)라온컴퍼니플러스,1,2019,은밀한 여작가의 사생활 무삭제판|20190903
가정부 길들이기 무삭제판,20190910,5000,1,1,1,0,한국,한국,(주)가온콘텐츠,1,2019,가정부 길들이기 무삭제판|20190910
음란한 병원 무삭제판,20190814,5000,1,1,1,0,한국,한국,(주)가온콘텐츠,1,2019,음란한 병원 무삭제판|20190814
젊은 며느리 무삭제판,20190903,5000,1,1,1,0,한국,한국,(주)가온콘텐츠,1,2019,젊은 며느리 무삭제판|20190903
보도드라이버: 떡마차 무삭제판,20190906,6000,1,1,1,0,한국,한국,두리컴,1,2019,보도드라이버: 떡마차 무삭제판|20190906
친구부부와교환섹스-무삭제,20190820,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2019,친구부부와교환섹스-무삭제|20190820
사장님 한 번 더 해요,20191011,1000,1,1,1,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2019,사장님 한 번 더 해요|20191011
섹스 헬스장,20191025,1000,1,1,1,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2019,섹스 헬스장|20191025
클럽녀 섹스 다이어트,20190913,1000,1,1,1,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2019,클럽녀 섹스 다이어트|20190913
