collected_at,collection_status,collection_note,chart_year,rank,movie_name,worldwide_gross_usd,domestic_gross_usd,domestic_share_pct,foreign_gross_usd,foreign_share_pct,domestic_release_date_from_group,domestic_opening_gross_from_group_usd,domestic_total_gross_from_group_usd,open_date,genre,rating,distributor,opening_gross_usd,opening_theaters,widest_release_theaters,running_time,source_chart_url,source_release_group_url,source_domestic_release_url
2026-04-14T16:06:15.862Z,success,,2016,35,Teenage Mutant Ninja Turtles: Out of the Shadows,245623848,82051601,33.4,163572247,66.6,"Jun 3, 2016",35316382,82051601,"Jun 3, 2016",Action|Adventure|Animation|Comedy|Crime|Fantasy|Sci-Fi,PG-13,Paramount Pictures,35316382,4071,4071,1 hr 52 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr334385669/,https://www.boxofficemojo.com/release/rl3530851841/
2026-04-14T16:06:15.862Z,success,,2016,36,Sully,243870033,125070033,51.3,118800000,48.7,"Sep 9, 2016",35028301,125070033,"Sep 9, 2016",Biography|Drama|History,PG-13,Warner Bros.,35028301,3525,3955,1 hr 36 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr1762152965/,https://www.boxofficemojo.com/release/rl3581707777/
2026-04-14T16:06:15.862Z,success,,2016,37,Assassin's Creed,240697856,54647948,22.7,186049908,77.3,"Dec 21, 2016",10278225,54647948,"Dec 21, 2016",Action|Adventure|Sci-Fi,PG-13,Twentieth Century Fox,10278225,2970,2996,1 hr 55 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr1980256773/,https://www.boxofficemojo.com/release/rl4265772545/
2026-04-14T16:06:15.862Z,success,,2016,38,Hidden Figures,235956898,169607287,71.9,66349611,28.1,"Dec 25, 2016",515499,169607287,,Biography|Drama|History,PG,Twentieth Century Fox,515499,25,3416,2 hr 7 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr319115781/,https://www.boxofficemojo.com/release/rl3749545473/
2026-04-14T16:06:15.862Z,success,,2016,39,Ghostbusters,229147509,128350574,56,100796935,44,"Jul 15, 2016",46018755,128350574,"Jul 15, 2016",Action|Comedy|Fantasy|Sci-Fi,PG-13,Sony Pictures Releasing,46018755,3963,3963,1 hr 57 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr1413698053/,https://www.boxofficemojo.com/release/rl3679815169/
2026-04-14T16:06:15.862Z,success,,2016,40,Inferno,220021259,34343574,15.6,185677685,84.4,"Oct 28, 2016",14860425,34343574,"Oct 28, 2016",Action|Adventure|Crime|Drama|Mystery|Thriller,PG-13,Sony Pictures Releasing,14860425,3576,3576,2 hr 1 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr2606649861/,https://www.boxofficemojo.com/release/rl2203813377/
2026-04-14T16:06:15.862Z,success,,2016,41,Central Intelligence,216940871,127440871,58.7,89500000,41.3,"Jun 17, 2016",35535250,127440871,"Jun 17, 2016",Action|Comedy|Crime,PG-13,Warner Bros.,35535250,3508,3508,1 hr 47 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr3740422661/,https://www.boxofficemojo.com/release/rl3829958145/
2026-04-14T16:06:15.862Z,success,,2016,42,Bridget Jones's Baby,211952420,24252420,11.4,187700000,88.6,"Sep 16, 2016",8571785,24252420,"Sep 16, 2016",Comedy|Drama|Romance,R,Universal Pictures,8571785,2927,2930,2 hr 3 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr2030719493/,https://www.boxofficemojo.com/release/rl1987872257/
2026-04-14T16:06:15.862Z,success,,2016,43,Me Before You,208445075,56245075,27,152200000,73,"Jun 3, 2016",18723269,56245075,"Jun 3, 2016",Drama|Romance,PG-13,Warner Bros.,18723269,2704,2762,1 hr 50 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr2919649797/,https://www.boxofficemojo.com/release/rl3261302273/
2026-04-14T16:06:15.862Z,success,,2016,44,London Has Fallen,205754447,62524260,30.4,143230187,69.6,"Mar 4, 2016",21635601,62524260,"Mar 4, 2016",Action|Thriller,R,Focus Features,21635601,3490,3492,1 hr 39 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr1326993925/,https://www.boxofficemojo.com/release/rl1801553409/
2026-04-14T16:06:15.862Z,success,,2016,45,Arrival,203388186,100546139,49.4,102842047,50.6,"Nov 11, 2016",24074047,100546139,"Nov 11, 2016",Drama|Mystery|Sci-Fi,PG-13,Paramount Pictures,24074047,2317,3115,1 hr 56 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr3034927621/,https://www.boxofficemojo.com/release/rl3195962881/
2026-04-14T16:06:15.862Z,success,,2016,46,The BFG,194655614,55483770,28.5,139171844,71.5,"Jul 1, 2016",18775350,55483770,"Jul 1, 2016",Adventure|Family|Fantasy,PG,Walt Disney Studios Motion Pictures,18775350,3357,3392,1 hr 57 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr554127877/,https://www.boxofficemojo.com/release/rl977765889/
2026-04-14T16:06:15.862Z,success,,2016,47,The Monkey King 2,193678298,709982,0.4,192968316,99.6,"Feb 5, 2016",166391,709982,"Feb 5, 2016",Action|Adventure|Fantasy,,China Lion Film Distribution,166391,38,38,1 hr 59 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr3353956869/,https://www.boxofficemojo.com/release/rl75466241/
2026-04-14T16:06:15.862Z,success,,2016,48,Bad Moms,183936074,113257297,61.6,70678777,38.4,"Jul 29, 2016",23817340,113257297,"Jul 29, 2016",Comedy,R,STX Entertainment,23817340,3215,3215,1 hr 40 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr2399425029/,https://www.boxofficemojo.com/release/rl4085024257/
2026-04-14T16:06:15.862Z,success,,2016,49,Storks,183679278,72679278,39.6,111000000,60.4,"Sep 23, 2016",21311407,72679278,"Sep 23, 2016",Adventure|Animation|Comedy|Family|Fantasy,PG,Warner Bros.,21311407,3922,3922,1 hr 27 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr2205110789/,https://www.boxofficemojo.com/release/rl611485185/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2016,50,From Vegas to Macau III,181732879,,,181732879,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr2104709637/,
2026-04-14T16:06:15.862Z,success,,2016,51,Hacksaw Ridge,180563636,67209615,37.2,113354021,62.8,"Nov 4, 2016",15190758,67209615,"Nov 4, 2016",Biography|Drama|History|War,R,Lionsgate,15190758,2886,2971,2 hr 19 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr197153285/,https://www.boxofficemojo.com/release/rl780043777/
2026-04-14T16:06:15.862Z,success,,2016,52,The Divergent Series: Allegiant,179246868,66184051,36.9,113062817,63.1,"Mar 18, 2016",29027348,66184051,"Mar 18, 2016",Action|Adventure|Fantasy|Mystery|Sci-Fi|Thriller,PG-13,Lionsgate,29027348,3740,3740,2 hr,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr3223671301/,https://www.boxofficemojo.com/release/rl709068289/
2026-04-14T16:06:15.862Z,success,,2016,53,Operation Mekong,173839072,800012,0.5,173039060,99.5,"Sep 30, 2016",85082,800012,"Sep 30, 2016",Action|Adventure|Crime|Drama|History|Thriller,,Well Go USA Entertainment,85082,25,29,2 hr 4 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr3488698885/,https://www.boxofficemojo.com/release/rl268535297/
2026-04-14T16:06:15.862Z,success,,2016,54,The Girl on the Train,173185859,75395035,43.5,97790824,56.5,"Oct 7, 2016",24536265,75395035,"Oct 7, 2016",Crime|Drama|Mystery|Thriller,R,Universal Pictures,24536265,3144,3241,1 hr 52 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr3160101381/,https://www.boxofficemojo.com/release/rl1333560833/
2026-04-14T16:06:15.862Z,success,,2016,55,The Huntsman: Winter's War,164989338,48390190,29.3,116599148,70.7,"Apr 22, 2016",19445035,48390190,"Apr 22, 2016",Action|Adventure|Drama|Fantasy|Romance|War,PG-13,Universal Pictures,19445035,3791,3802,1 hr 54 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr1815237125/,https://www.boxofficemojo.com/release/rl3763897857/
2026-04-14T16:06:15.862Z,success,,2016,56,The Magnificent Seven,162360636,93432655,57.5,68927981,42.5,"Sep 23, 2016",34703397,93432655,"Sep 23, 2016",Action|Adventure|Drama|Western,PG-13,Sony Pictures Releasing,34703397,3674,3696,2 hr 12 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr1925796357/,https://www.boxofficemojo.com/release/rl3128788481/
2026-04-14T16:06:15.862Z,success,,2016,57,Jack Reacher: Never Go Back,162146076,58697076,36.2,103449000,63.8,"Oct 21, 2016",22872490,58697076,"Oct 21, 2016",Action|Thriller,PG-13,Paramount Pictures,22872490,3780,3780,1 hr 58 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr469127685/,https://www.boxofficemojo.com/release/rl2189264385/
2026-04-14T16:06:15.862Z,success,,2016,58,Don't Breathe,157761002,89217875,56.6,68543127,43.4,"Aug 26, 2016",26411706,89217875,"Aug 26, 2016",Crime|Horror|Thriller,R,Screen Gems,26411706,3051,3384,1 hr 28 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr3640939013/,https://www.boxofficemojo.com/release/rl2692711937/
2026-04-14T16:06:15.862Z,success,,2016,59,The Accountant,155560045,86260045,55.5,69300000,44.5,"Oct 14, 2016",24710273,86260045,"Oct 14, 2016",Action|Crime|Drama|Thriller,R,Warner Bros.,24710273,3332,3402,2 hr 8 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr2155565573/,https://www.boxofficemojo.com/release/rl1702725121/
2026-04-14T16:06:15.862Z,success,,2016,60,Lights Out,149368835,67268835,45,82100000,55,"Jul 22, 2016",21688103,67268835,"Jul 22, 2016",Horror|Mystery,PG-13,Warner Bros.,21688103,2818,2835,1 hr 21 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr3545780741/,https://www.boxofficemojo.com/release/rl3395585537/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2016,61,Time Raiders,145819137,,,145819137,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr2766492165/,
2026-04-14T16:06:15.862Z,success,,2016,62,Pete's Dragon,143695338,76233151,53.1,67462187,46.9,"Aug 12, 2016",21514095,76233151,"Aug 12, 2016",Action|Adventure|Comedy|Drama|Family|Fantasy,PG,Walt Disney Studios Motion Pictures,21514095,3702,3702,1 hr 42 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr2269860357/,https://www.boxofficemojo.com/release/rl1500022273/
2026-04-14T16:06:15.862Z,success,,2016,63,Sausage Party,140705322,97685686,69.4,43019636,30.6,"Aug 12, 2016",34263534,97685686,"Aug 12, 2016",Adventure|Animation|Comedy|Fantasy,R,Sony Pictures Releasing,34263534,3103,3135,1 hr 29 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr417878533/,https://www.boxofficemojo.com/release/rl2725217793/
2026-04-14T16:06:15.862Z,success,,2016,64,Lion,140312928,51738905,36.9,88574023,63.1,"Nov 25, 2016",123360,51738905,,Biography|Drama,PG-13,The Weinstein Company,123360,4,1802,1 hr 58 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr3746517509/,https://www.boxofficemojo.com/release/rl1132430849/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2016,65,Skiptrace,136579287,,,136579287,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr3027587589/,
2026-04-14T16:06:15.862Z,success,,2016,66,Mechanic: Resurrection,125729635,21218403,16.9,104511232,83.1,"Aug 26, 2016",7456525,21218403,"Aug 26, 2016",Action|Adventure|Thriller,R,Lionsgate,7456525,2258,2258,1 hr 38 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr2020168197/,https://www.boxofficemojo.com/release/rl3294856705/
2026-04-14T16:06:15.862Z,success,,2016,67,Deepwater Horizon,121790373,61433527,50.4,60356846,49.6,"Sep 30, 2016",20223544,61433527,"Sep 30, 2016",Action|Drama|History|Thriller,PG-13,Lionsgate,20223544,3259,3403,1 hr 47 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr15290885/,https://www.boxofficemojo.com/release/rl3427567105/
2026-04-14T16:06:15.862Z,success,,2016,68,Allied,119520023,40098064,33.5,79421959,66.5,"Nov 23, 2016",12701743,40098064,"Nov 23, 2016",Action|Drama|Romance|Thriller|War,R,Paramount Pictures,12701743,3160,3160,2 hr 4 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr4258222597/,https://www.boxofficemojo.com/release/rl3011282433/
2026-04-14T16:06:15.862Z,success,,2016,69,I Belonged to You,119107580,744541,0.6,118363039,99.4,"Sep 30, 2016",311738,744541,"Sep 30, 2016",Drama|Romance,,China Lion Film Distribution,311738,50,50,1 hr 52 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr2708689413/,https://www.boxofficemojo.com/release/rl687965697/
2026-04-14T16:06:15.862Z,success,,2016,70,The Shallows,119100758,55124043,46.3,63976715,53.7,"Jun 24, 2016",16800868,55124043,"Jun 24, 2016",Drama|Horror|Thriller,PG-13,Sony Pictures Releasing,16800868,2962,2962,1 hr 26 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr1022710277/,https://www.boxofficemojo.com/release/rl3145565697/
2026-04-14T16:06:15.862Z,success,,2016,71,The Purge: Election Year,118587880,79213375,66.8,39374505,33.2,"Jul 1, 2016",31515110,79213375,"Jul 1, 2016",Action|Horror|Sci-Fi|Thriller,R,Universal Pictures,31515110,2796,2821,1 hr 48 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr1785745925/,https://www.boxofficemojo.com/release/rl1718257153/
2026-04-14T16:06:15.862Z,success,,2016,72,Why Him?,118102725,60323786,51.1,57778939,48.9,"Dec 23, 2016",11002986,60323786,"Dec 23, 2016",Comedy,R,Twentieth Century Fox,11002986,2917,3008,1 hr 51 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr4265234949/,https://www.boxofficemojo.com/release/rl3732768257/
2026-04-14T16:06:15.862Z,success,,2016,73,Book of Love,114679097,,,114679097,100,"Apr 29, 2016",,64750,"Apr 29, 2016",Comedy|Romance,,China Lion Film Distribution,,,,2 hr 12 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr1343705605/,https://www.boxofficemojo.com/release/rl1014924801/
2026-04-14T16:06:15.862Z,success,,2016,74,Office Christmas Party,114501299,54767494,47.8,59733805,52.2,"Dec 9, 2016",16890204,54767494,"Dec 9, 2016",Comedy,R,Paramount Pictures,16890204,3210,3210,1 hr 45 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr3547746821/,https://www.boxofficemojo.com/release/rl4286547457/
2026-04-14T16:06:15.862Z,success,,2016,75,How to Be Single,112543513,46843513,41.6,65700000,58.4,"Feb 12, 2016",17878911,46843513,"Feb 12, 2016",Comedy|Drama|Romance,R,Warner Bros.,17878911,3343,3357,1 hr 50 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr1324503557/,https://www.boxofficemojo.com/release/rl2824373761/
2026-04-14T16:06:15.862Z,success,,2016,76,10 Cloverfield Lane,110216998,72082998,65.4,38134000,34.6,"Mar 11, 2016",24727437,72082998,"Mar 11, 2016",Drama|Horror|Sci-Fi|Thriller,PG-13,Paramount Pictures,24727437,3391,3427,1 hr 43 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr2969719301/,https://www.boxofficemojo.com/release/rl1329956353/
2026-04-14T16:06:15.862Z,success,,2016,77,Neighbors 2: Sorority Rising,108007109,55455765,51.3,52551344,48.7,"May 20, 2016",21760405,55455765,"May 20, 2016",Comedy,R,Universal Pictures,21760405,3384,3416,1 hr 32 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr3956363781/,https://www.boxofficemojo.com/release/rl3900081665/
2026-04-14T16:06:15.862Z,success,,2016,78,Cold War 2,103197501,560824,0.5,102636677,99.5,"Jul 8, 2016",157385,560824,"Jul 8, 2016",Action|Crime|Drama|Thriller,,Well Go USA Entertainment,157385,22,23,1 hr 50 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr2985054725/,https://www.boxofficemojo.com/release/rl1165919745/
2026-04-14T16:06:15.862Z,success,,2016,79,Railroad Tigers,102205175,218044,0.2,101987131,99.8,"Jan 6, 2017",116211,218044,"Jan 6, 2017",Action|Adventure|Comedy|Family|War,,Well Go USA Entertainment,116211,43,43,2 hr 4 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr2613203461/,https://www.boxofficemojo.com/release/rl4009854465/
2026-04-14T16:06:15.862Z,success,,2016,80,Some Like It Hot,95721752,100026,0.1,95621726,99.9,"Jan 13, 2017",42230,100026,"Jan 13, 2017",Comedy,,China Lion Film Distribution,42230,10,10,1 hr 56 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr2872857093/,https://www.boxofficemojo.com/release/rl922781185/
2026-04-14T16:06:15.862Z,success,,2016,81,Dirty Grandpa,94073028,35593113,37.8,58479915,62.2,"Jan 22, 2016",11111875,35593113,"Jan 22, 2016",Comedy,R,Lionsgate,11111875,2912,2912,1 hr 42 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr4268642821/,https://www.boxofficemojo.com/release/rl2303690241/
2026-04-14T16:06:15.862Z,success,,2016,82,Ben-Hur,94061311,26410477,28.1,67650834,71.9,"Aug 19, 2016",11203815,26410477,"Aug 19, 2016",Action|Adventure|Drama|Romance,PG-13,Paramount Pictures,11203815,3084,3084,2 hr 3 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr3290976773/,https://www.boxofficemojo.com/release/rl2856617473/
2026-04-14T16:06:15.862Z,success,,2016,83,Money Monster,93282604,41012075,44,52270529,56,"May 13, 2016",14788157,41012075,"May 13, 2016",Action|Crime|Drama|Mystery|Thriller,R,TriStar Pictures,14788157,3104,3104,1 hr 38 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr374428165/,https://www.boxofficemojo.com/release/rl3162342913/
2026-04-14T16:06:15.862Z,success,,2016,84,Train to Busan,92742323,2129768,2.3,90612555,97.7,"Jul 22, 2016",284776,2129768,"Jul 22, 2016",Action|Horror|Thriller,,Well Go USA Entertainment,284776,27,36,1 hr 58 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr1439846917/,https://www.boxofficemojo.com/release/rl2289993217/
2026-04-14T16:06:15.862Z,success,,2016,85,My Big Fat Greek Wedding 2,90632641,59689605,65.9,30943036,34.1,"Mar 25, 2016",17861950,59689605,"Mar 25, 2016",Comedy|Romance,PG-13,Universal Pictures,17861950,3133,3179,1 hr 34 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr1310478853/,https://www.boxofficemojo.com/release/rl2273150465/
2026-04-14T16:06:15.862Z,success,,2016,86,Collateral Beauty,88616021,31016021,35,57600000,65,"Dec 16, 2016",7102085,31016021,"Dec 16, 2016",Drama|Romance,PG-13,Warner Bros.,7102085,3028,3028,1 hr 37 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr4276244997/,https://www.boxofficemojo.com/release/rl763332097/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2016,87,Line Walker,88228755,,,88228755,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr1198019077/,
2026-04-14T16:06:15.862Z,success,,2016,88,Sultan,87280000,6200000,7.1,81080000,92.9,"Jul 6, 2016",2371100,6200000,"Jul 6, 2016",Action|Drama|Romance|Sport,,Yash Raj Films,2371100,282,283,2 hr 50 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr1174426117/,https://www.boxofficemojo.com/release/rl1954448897/
2026-04-14T16:06:15.862Z,success,,2016,89,War Dogs,86434523,43034523,49.8,43400000,50.2,"Aug 19, 2016",14685305,43034523,"Aug 19, 2016",Biography|Comedy|Crime|Drama|War,R,Warner Bros.,14685305,3258,3258,1 hr 54 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr3737997829/,https://www.boxofficemojo.com/release/rl3497887233/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2016,90,Big Fish & Begonia,85409373,,,85409373,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr493376005/,
2026-04-14T16:06:15.862Z,success,,2016,91,Nerve,85251425,38583626,45.3,46667799,54.7,"Jul 27, 2016",9445456,38583626,"Jul 27, 2016",Adventure|Crime|Drama|Thriller,PG-13,Lionsgate,9445456,2538,2538,1 hr 36 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr4259271173/,https://www.boxofficemojo.com/release/rl1736410625/
2026-04-14T16:06:15.862Z,success,,2016,92,Leap!,84197417,2844490,3.4,81352927,96.6,"Feb 24, 2017",181091,2844490,"Feb 24, 2017",Adventure|Animation|Comedy|Family|Music,PG,Entertainment One,181091,77,237,1 hr 29 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr975131141/,https://www.boxofficemojo.com/release/rl134383105/
2026-04-14T16:06:15.862Z,success,,2016,93,Ouija: Origin of Evil,81705746,35144505,43,46561241,57,"Oct 21, 2016",14065500,35144505,"Oct 21, 2016",Drama|Horror|Mystery|Thriller,PG-13,Universal Pictures,14065500,3167,3168,1 hr 39 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr2656850437/,https://www.boxofficemojo.com/release/rl4621825/
2026-04-14T16:06:15.862Z,success,,2016,94,Underworld: Blood Wars,81093313,30353973,37.4,50739340,62.6,"Jan 6, 2017",13688751,30353973,"Jan 6, 2017",Action|Fantasy|Thriller,R,Screen Gems,13688751,3070,3070,1 hr 31 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr2608222725/,https://www.boxofficemojo.com/release/rl3112011265/
2026-04-14T16:06:15.862Z,success,,2016,95,Manchester by the Sea,78988148,47695371,60.4,31292777,39.6,"Nov 18, 2016",256498,47695371,,Drama,R,Roadside Attractions,256498,4,1213,2 hr 17 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr3940635141/,https://www.boxofficemojo.com/release/rl226461185/
2026-04-14T16:06:15.862Z,success,,2016,96,The Boss,78844582,63285885,80.3,15558697,19.7,"Apr 8, 2016",23586645,63285885,"Apr 8, 2016",Comedy,R,Universal Pictures,23586645,3480,3495,1 hr 39 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr1042174469/,https://www.boxofficemojo.com/release/rl1113753089/
2026-04-14T16:06:15.862Z,success,,2016,97,Shin Godzilla,77947607,1918403,2.5,76029204,97.5,"Oct 11, 2016",458342,1918403,"Oct 11, 2016",Action|Drama|Horror|Sci-Fi,PG-13,FUNimation Entertainment,458342,34,490,2 hr,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr2722386437/,https://www.boxofficemojo.com/release/rl587302401/
2026-04-14T16:06:15.862Z,success,,2016,98,Mike and Dave Need Wedding Dates,77068246,46009673,59.7,31058573,40.3,"Jul 8, 2016",16628170,46009673,"Jul 8, 2016",Comedy|Romance,R,Twentieth Century Fox,16628170,2982,3008,1 hr 38 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr2345226757/,https://www.boxofficemojo.com/release/rl2590148097/
2026-04-14T16:06:15.862Z,success,,2016,99,Kubo and the Two Strings,76249438,48023088,63,28226350,37,"Aug 19, 2016",12608372,48023088,"Aug 19, 2016",Action|Adventure|Animation|Family|Fantasy,PG,Focus Features,12608372,3260,3279,1 hr 41 min,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr1381388805/,https://www.boxofficemojo.com/release/rl3881600513/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2016,100,Quo vado?,75878701,,,75878701,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2016/,https://www.boxofficemojo.com/releasegroup/gr1640059397/,
2026-04-14T16:06:15.862Z,success,,2017,1,Star Wars: Episode VIII - The Last Jedi,1332539889,620181382,46.5,712358507,53.5,"Dec 15, 2017",220009584,620181382,"Dec 15, 2017",Action|Adventure|Fantasy|Sci-Fi,PG-13,Walt Disney Studios Motion Pictures,220009584,4232,4232,2 hr 32 min,https://www.boxofficemojo.com/year/world/2017/,https://www.boxofficemojo.com/releasegroup/gr3764736517/,https://www.boxofficemojo.com/release/rl2708702721/
2026-04-14T16:06:15.862Z,success,,2017,2,Beauty and the Beast,1263521126,504014165,39.9,759506961,60.1,"Mar 17, 2017",174750616,504014165,"Mar 17, 2017",Adventure|Family|Fantasy|Musical|Romance,PG,Walt Disney Studios Motion Pictures,174750616,4210,4210,2 hr 9 min,https://www.boxofficemojo.com/year/world/2017/,https://www.boxofficemojo.com/releasegroup/gr1429688837/,https://www.boxofficemojo.com/release/rl222594561/
2026-04-14T16:06:15.862Z,success,,2017,3,The Fate of the Furious,1236005118,226008385,18.3,1009996733,81.7,"Apr 14, 2017",98786705,226008385,"Apr 14, 2017",Action|Crime|Thriller,PG-13,Universal Pictures,98786705,4310,4329,2 hr 16 min,https://www.boxofficemojo.com/year/world/2017/,https://www.boxofficemojo.com/releasegroup/gr38949381/,https://www.boxofficemojo.com/release/rl1767212545/
2026-04-14T16:06:15.862Z,success,,2017,4,Despicable Me 3,1034799409,264624300,25.6,770175109,74.4,"Jun 30, 2017",72434025,264624300,"Jun 30, 2017",Adventure|Animation|Comedy|Crime|Family|Sci-Fi,PG,Universal Pictures,72434025,4529,4535,1 hr 29 min,https://www.boxofficemojo.com/year/world/2017/,https://www.boxofficemojo.com/releasegroup/gr1982484997/,https://www.boxofficemojo.com/release/rl122652161/
